gene_name	UNIPROT	difference	significant	logpval
TP53BP2	Q13625	0.103364	NA	0.62394099999999997
TP53I3	Q53FA7	0.107755	NA	0.202234
TP53RK	Q96S44	-0.084744	NA	0.35533900000000002
TPCN1	Q9ULQ1	0.554098	NA	0.47095500000000001
TPD52	P55327	0	NA	NaN
TPD52L1	Q16890	-0.0104136	NA	3.8984100000000001E-2
TPD52L2	O43399	0.295926	NA	1.2461599999999999
TPI1	P60174	0.255703	+	2.54881
TPK1	Q9H3S4	0.428301	NA	1.05772
TPM1	P09493	0.278347	+	2.0910899999999999
TPM4	P67936	-0.356567	NA	0.64079699999999995
TPMT	P51580	0.00487041	NA	1.54596E-2
TPP1	O14773	1.24806	+	8.20899
TPP2	P29144	-0.344174	+	4.6617100000000002
TPR	P12270	0.0692239	NA	1.51152
TPRG1L	Q5T0D9	1.50717	+	2.1861299999999999
TPRKB	Q9Y3C4	0.0397334	NA	0.1971
TPRN	Q4KMQ1	-0.781639	+	2.1955800000000001
TPST2	O60704	-0.911353	+	2.97925
TPT1	P13693	-0.80631	+	2.6769099999999999
TPX2	Q9ULW0	-1.83298	+	5.4318900000000001
TRA2A	Q13595	0.154561	NA	0.66420900000000005
TRA2B	P62995	-0.0852962	NA	0.57211900000000004
TRABD	Q9H4I3	0.141221	NA	0.42067300000000002
TRADD	Q15628	0.414795	+	1.95279
TRAF2	Q12933	-0.196752	NA	1.8509800000000001
TRAF3	Q13114	-0.465128	NA	0.28836000000000001
TRAF4	Q9BUZ4	-0.577228	+	2.0817100000000002
TRAF6	Q9Y4K3	0.0485444	NA	8.7160299999999996E-2
TRAFD1	O14545	-0.662923	+	1.95187
TRAM1	Q15629	-0.536803	+	1.32962
TRAM2	Q15035	-0.0324051	NA	3.3982699999999998E-2
TRANK1	O15050	1.01957	+	3.30579
TRAP1	Q12931	0.0937405	NA	1.75187
TRAPPC1	Q9Y5R8	0.0552592	NA	0.25310899999999997
TRAPPC10	P48553	0.169866	NA	0.55899900000000002
TRAPPC11	Q7Z392	0.214937	NA	0.89196600000000004
TRAPPC12	Q8WVT3	-0.0617332	NA	0.23886199999999999
TRAPPC13	A5PLN9	-0.0903172	NA	0.78932899999999995
TRAPPC2L	Q9UL33	-0.224199	NA	1.0765100000000001
TRAPPC3	O43617	0.105733	NA	0.59356200000000003
TRAPPC4	Q9Y296	0.00966978	NA	4.3200799999999998E-2
TRAPPC5	Q8IUR0	-0.146942	NA	0.683504
TRAPPC6A	O75865	0.235028	NA	0.42591200000000001
TRAPPC6B	Q86SZ2	0.306813	+	2.14181
TRAPPC8	Q9Y2L5	0.283198	+	2.8022999999999998
TRAPPC9	Q96Q05	0.25822	NA	1.0538099999999999
TRIM11	Q96F44	-0.700497	+	4.0093399999999999
TRIM14	Q14142	-0.754878	+	1.8174999999999999
TRIM16	O95361	0	NA	NaN
TRIM21	P19474	0.137299	NA	0.44207000000000002
TRIM24	O15164	-0.0417805	NA	0.21198400000000001
TRIM25	Q14258	0.159782	NA	1.0606800000000001
TRIM26	Q12899	0	NA	NaN
TRIM27	P14373	-0.328502	+	1.5871500000000001
TRIM28	Q13263	0.118726	NA	1.5021599999999999
TRIM32	Q13049	-0.0838885	NA	0.184643
TRIM33	Q9UPN9	-0.0463619	NA	0.63012699999999999
TRIM38	O00635	-0.205935	NA	1.11771
TRIM4	Q9C037	-0.114816	NA	0.25459399999999999
TRIM41	Q8WV44	0.151053	NA	0.63791900000000001
TRIM44	Q96DX7	-1.25455	+	4.0782299999999996
TRIM47	Q96LD4	0.492557	NA	0.84345999999999999
TRIM5	Q9C035	-0.156464	NA	0.25928499999999999
TRIM56	Q9BRZ2	-0.183875	NA	0.885791
TRIM58	Q8NG06	0.834847	+	3.6429299999999998
TRIM65	Q6PJ69	0.116553	NA	0.72813000000000005
TRIOBP	Q9H2D6	0.352648	NA	0.215781
TRIP10	Q15642	-0.0828505	NA	0.83220300000000003
TRIP11	Q15643	-0.0414648	NA	0.13353899999999999
TRIP12	Q14669	-0.171056	NA	2.6988099999999999
TRIP13	Q15645	-0.39792	+	3.0825999999999998
TRIP4	Q15650	-0.0433564	NA	0.12256
TRIP6	Q15654	-0.370872	NA	1.0603199999999999
TRIT1	Q9H3H1	-0.0921755	NA	0.51133099999999998
TRMT1	Q9NXH9	-0.522193	+	4.99411
TRMT10C	Q7L0Y3	-0.0560188	NA	0.91107099999999996
TRMT11	Q7Z4G4	0.0311971	NA	7.8371200000000002E-2
TRMT112	Q9UI30	-0.31135	NA	1.0548
TRMT13	Q9NUP7	-0.209125	NA	0.27884900000000001
TRMT1L	Q7Z2T5	0.277837	+	2.5083799999999998
TRMT2A	Q8IZ69	-0.261343	+	2.45289
TRMT5	Q32P41	0.134974	NA	0.94042599999999998
TRMT6	Q9UJA5	-0.388506	+	3.2430400000000001
TRMT61A	Q96FX7	-0.508295	+	4.0898599999999998
TRMT61B	Q9BVS5	-0.0376186	NA	0.17169300000000001
TRMU	O75648	-0.180349	NA	0.17565700000000001
TRNAU1AP	Q9NX07	0.22892	NA	0.53873800000000005
TRNT1	Q96Q11	0.0836587	NA	0.56670399999999999
TRPC4AP	Q8TEL6	-1.13811	NA	0.69157500000000005
TRPM5	Q9NZQ8	-0.157229	NA	9.0817899999999993E-2
TRPT1	Q86TN4	-0.0994985	NA	4.9538199999999998E-2
TRPV2	Q9Y5S1	-0.0667863	NA	0.24408099999999999
TRRAP	Q9Y4A5	0.0159874	NA	6.6783200000000001E-2
TRUB1	Q8WWH5	-0.791134	+	2.1746500000000002
TRUB2	O95900	-0.955255	+	2.2423899999999999
TSC1	Q92574	-0.232016	NA	0.33358900000000002
TSC2	P49815	-0.338708	NA	0.93654000000000004
TSC22D1	Q15714	1.81344	+	2.5177700000000001
TSC22D2	O75157	-0.796912	+	3.0619399999999999
TSC22D4	Q9Y3Q8	0.0441513	NA	0.12441099999999999
TSEN15	Q8WW01	-0.194213	NA	0.533443
TSEN2	Q8NCE0	-0.32703	+	1.78051
TSEN34	Q9BSV6	-0.17802	NA	1.5467299999999999
TSEN54	Q7Z6J9	-0.125026	NA	0.360819
TSFM	P43897	0.237209	+	3.3363100000000001
TSG101	Q99816	0.145356	NA	1.61717
TSN	Q15631	-0.044487	NA	0.37911899999999998
TSNAX	Q99598	0.0439854	NA	0.213534
TSPAN13	O95857	0.56148	+	1.8918999999999999
TSPAN14	Q8NG11	0.151629	NA	0.49072900000000003
TSPAN3	O60637	-0.581563	+	1.75644
TSPO	P30536	0.964772	+	2.8179400000000001
TSPYL1	Q9H0U9	-1.12712	+	4.7154100000000003
TSR1	Q2NL82	-0.386389	+	3.40585
TSR2	Q969E8	-0.517359	+	2.3805299999999998
TSSC4	Q9Y5U2	-0.257468	NA	0.26745400000000003
TST	Q16762	0.882102	+	4.8438100000000004
TTC1	Q99614	-0.510273	+	2.5903700000000001
TTC19	Q6DKK2	-0.0338278	NA	6.7241999999999996E-2
TTC21B	Q7Z4L5	0.0281837	NA	3.7046500000000003E-2
TTC27	Q6P3X3	-0.414484	+	3.65882
TTC33	Q6PID6	-0.0084877	NA	1.10338E-2
TTC37	Q6PGP7	0	NA	NaN
TTC38	Q5R3I4	-0.0964651	NA	0.661053
TTC39C	Q8N584	0	NA	NaN
TTC4	O95801	-1.00401	+	4.6520999999999999
TTC5	Q8N0Z6	-0.137494	NA	0.20128799999999999
TTC7A	Q9ULT0	0.217865	NA	0.129527
TTC7B	Q86TV6	0.992507	+	1.3962399999999999
TTC9C	Q8N5M4	0.0353651	NA	5.22508E-2
TTF1	Q15361	0.0419843	NA	3.8895399999999997E-2
TTF2	Q9UNY4	-0.149296	NA	1.56369
TTI1	O43156	-0.288239	NA	1.5896999999999999
TTI2	Q6NXR4	-0.0613437	NA	0.171372
TTK	P33981	-0.481554	+	1.2829900000000001
TTL	Q8NG68	0.044807	NA	7.2972300000000004E-2
TTLL12	Q14166	0.10304	NA	1.1598999999999999
TTLL5	Q6EMB2	0.450387	NA	0.80928
TTN	Q8WZ42	-0.0637717	NA	0.13113
TTPAL	Q9BTX7	-0.0100586	NA	3.3380699999999998E-3
TTYH3	Q9C0H2	0.322515	NA	0.25884600000000002
TUBA1C	Q9BQE3	-0.0419693	NA	6.7524899999999999E-2
TUBA4A	P68366	0.17614	NA	0.96589700000000001
TUBA8	Q9NY65	-1.87208	NA	0.32951399999999997
TUBAL3	A6NHL2	-1.05505	+	1.8285400000000001
TUBB	P07437	-0.0572124	NA	0.18565799999999999
TUBB1	Q9H4B7	1.8996	+	2.2663799999999998
TUBB2A	Q13885	0.573177	+	2.8508300000000002
TUBB2B	Q9BVA1	-1.63061	+	1.0931
TUBB3	Q13509	0.101321	NA	0.127303
TUBB4A	P04350	-0.188273	NA	0.15273400000000001
TUBB4B	P68371	0.382232	+	1.5068299999999999
TUBB6	Q9BUF5	0.33288	+	3.359
TUBE1	Q9UJT0	0.260878	NA	0.27939599999999998
TUBG1	P23258	-0.233326	NA	0.61158500000000005
TUBGCP2	Q9BSJ2	0.158623	NA	1.52572
TUBGCP3	Q96CW5	0.0822291	NA	0.60812600000000006
TUBGCP4	Q9UGJ1	0.161701	NA	0.57124699999999995
TUBGCP5	Q96RT8	-0.337813	NA	0.55958699999999995
TUBGCP6	Q96RT7	-0.0929527	NA	0.23170399999999999
TUFM	P49411	0.250014	+	3.6922700000000002
TUFT1	Q9NNX1	1.27099	NA	0.66317599999999999
TUSC2	O75896	-0.739718	+	1.23187
TUSC3	Q13454	-0.280183	NA	0.52549100000000004
TUT1	Q9H6E5	-0.607913	+	4.7752800000000004
TWF1	Q12792	-0.192677	NA	0.99338300000000002
TWF2	Q6IBS0	0.0504189	NA	0.21282699999999999
TWSG1	Q9GZX9	-0.44222	NA	0.69166499999999997
TXLNA	P40222	-0.79411	+	3.44808
TXLNG	Q9NUQ3	-0.752785	+	4.5804400000000003
TXN	P10599	-0.133793	NA	0.48303699999999999
TXN2	Q99757	0.310956	NA	0.63806200000000002
TXNDC12	O95881	0.074893	NA	0.25903199999999998
TXNDC15	Q96J42	0.106731	NA	0.142733
TXNDC17	Q9BRA2	-0.142401	NA	1.4004700000000001
TXNDC5	Q8NBS9	-0.0970278	NA	0.85717600000000005
TXNDC9	O14530	-0.41737	+	3.1425800000000002
TXNIP	Q9H3M7	0.403675	+	3.3659699999999999
TXNL1	O43396	-0.169724	NA	1.10425
TXNL4A	P83876	-0.0236492	NA	7.5095899999999993E-2
TXNL4B	Q9NX01	0.259485	NA	0.62996099999999999
TXNRD1	Q16881	0.0752773	NA	0.84147099999999997
TXNRD2	Q9NNW7	0.276565	+	2.7119599999999999
TYK2	P29597	0.380637	+	1.4367099999999999
TYMS	P04818	-1.54505	+	7.20838
TYROBP	O43914	-0.292778	NA	0.17349100000000001
TYW1	Q9NV66	-0.844005	NA	0.68180300000000005
TYW3	Q6IPR3	-0.976443	+	2.89418
TYW5	A2RUC4	-0.255408	NA	0.174207
U2AF1	Q01081	0.0255995	NA	0.13556199999999999
U2AF2	P26368	0.0458784	NA	0.94900700000000004
U2SURP	O15042	-0.0407834	NA	0.93296599999999996
UAP1	Q16222	-0.49625	+	5.8641100000000002
UAP1L1	Q3KQV9	0.827374	+	1.7162999999999999
UBA1	P22314	0.293015	+	4.7730899999999998
UBA2	Q9UBT2	0.126123	NA	1.5417000000000001
UBA3	Q8TBC4	0.0883093	NA	0.88202000000000003
UBA5	Q9GZZ9	-0.38455	+	1.8880300000000001
UBA6	A0AVT1	0.124287	NA	2.1636600000000001
UBA7	P41226	1.55368	+	0.84858199999999995
UBAC1	Q9BSL1	-0.378205	+	2.9187799999999999
UBAC2	Q8NBM4	-0.624619	NA	1.03521
UBAP1	Q9NZ09	-0.1157	NA	0.660331
UBAP2	Q5T6F2	-0.708688	+	2.7006199999999998
UBAP2L	Q14157	-0.404124	+	4.0952200000000003
UBASH3B	Q8TF42	0	NA	NaN
UBE2A	P49459	-0.464299	+	1.9305099999999999
UBE2B	P63146	1.00123	NA	0.79419099999999998
UBE2C	O00762	1.19907	NA	0.42529499999999998
UBE2D2	P62837	0.0525155	NA	0.23988399999999999
UBE2D3	P61077	0.708438	+	1.2959700000000001
UBE2E1	P51965	-0.97156	+	0.99381299999999995
UBE2F	Q969M7	0.671863	+	2.33413
UBE2G1	P62253	-0.0779138	NA	0.37818800000000002
UBE2G2	P60604	-0.606564	+	3.0634000000000001
UBE2H	P62256	0.166234	NA	0.51877200000000001
UBE2I	P63279	0.273236	NA	0.87709000000000004
UBE2J1	Q9Y385	-0.2471	+	2.2593899999999998
UBE2J2	Q8N2K1	-1.80848	+	1.6249499999999999
UBE2K	P61086	-0.0141735	NA	9.4287499999999996E-2
UBE2L3	P68036	-0.0559759	NA	9.7030900000000003E-2
UBE2L6	O14933	0.468524	+	1.43862
UBE2M	P61081	0.100454	NA	0.50013600000000002
UBE2N	P61088	-0.0177884	NA	0.112216
UBE2O	Q9C0C9	-0.322891	+	6.4654699999999998
UBE2Q1	Q7Z7E8	-1.13386	+	1.7380500000000001
UBE2R2	Q712K3	-0.24964	NA	1.0129999999999999
UBE2S	Q16763	-2.33397	+	7.1052600000000004
UBE2T	Q9NPD8	-1.918	+	5.8912500000000003
UBE2V2	Q15819	0.103984	NA	0.87447799999999998
UBE2Z	Q9H832	0.00678158	NA	2.9651500000000001E-2
UBE3A	Q05086	-0.19	NA	2.4816799999999999
UBE3B	Q7Z3V4	0.751541	NA	0.94269099999999995
UBE3C	Q15386	-0.0140319	NA	9.4326800000000002E-2
UBE4A	Q14139	0.0930457	NA	0.72616800000000004
UBE4B	O95155	0.0602036	NA	0.28432600000000002
UBFD1	O14562	0.139193	NA	1.3398399999999999
UBL4A	P11441	0.0639043	NA	0.30851499999999998
UBL5	Q9BZL1	-0.590708	+	3.0513699999999999
UBL7	Q96S82	0.189008	NA	0.53950799999999999
UBLCP1	Q8WVY7	0.252755	+	2.29833
UBN1	Q9NPG3	-0.763749	+	1.6274999999999999
UBN2	Q6ZU65	0.340846	+	1.8456600000000001
UBP1	Q9NZI7	0.0134673	NA	7.3440699999999998E-2
UBQLN1	Q9UMX0	-0.101462	NA	1.0430699999999999
UBQLN2	Q9UHD9	-0.203087	NA	1.6318900000000001
UBQLN4	Q9NRR5	0.0277071	NA	0.143452
UBR1	Q8IWV7	0.164873	NA	0.91420999999999997
UBR2	Q8IWV8	-0.238854	NA	1.41926
UBR3	Q6ZT12	-0.387115	+	2.79603
UBR4	Q5T4S7	-0.048017	NA	0.46159099999999997
UBR5	O95071	1.42574e-4	NA	1.82774E-3
UBR7	Q8N806	0.0192409	NA	5.66341E-2
UBTF	P17480	0.298017	+	2.8731800000000001
UBXN1	Q04323	0.0656376	NA	0.183251
UBXN2A	P68543	-2.10533	+	1.1058600000000001
UBXN4	Q92575	-0.0287452	NA	7.8164499999999998E-2
UBXN6	Q9BZV1	0.805572	+	3.6945399999999999
UBXN7	O94888	0.307728	+	3.2424200000000001
UBXN8	O00124	-0.296051	NA	1.2043999999999999
UCHL3	P15374	-0.1416	NA	1.2876700000000001
UCHL5	Q9Y5K5	-0.195544	NA	3.1523599999999998
UCK1	Q9HA47	-0.532027	NA	0.19297400000000001
UCK2	Q9BZX2	-1.12687	+	5.2814500000000004
UCKL1	Q9NWZ5	-0.526792	NA	1.0461499999999999
UEVLD	Q8IX04	-0.441305	NA	1.11537
UFC1	Q9Y3C8	-0.022512	NA	0.10009899999999999
UFL1	O94874	0.124906	NA	1.14286
UFM1	P61960	-0.0236654	NA	4.8777099999999997E-2
UFSP2	Q9NUQ7	-0.13993	NA	0.85787999999999998
UGCG	Q16739	-0.3284	NA	0.15432899999999999
UGDH	O60701	0.235397	+	3.9200699999999999
UGGT1	Q9NYU2	0.300126	+	5.5402199999999997
UGP2	Q16851	0.0072298	NA	0.138789
UGT8	Q16880	1.06582	+	1.0620799999999999
UHRF1	Q96T88	-0.829352	+	6.1581799999999998
UHRF1BP1	Q6BDS2	-0.142029	NA	0.27519700000000002
UHRF1BP1L	A0JNW5	-0.636886	NA	1.01905
UHRF2	Q96PU4	-0.624931	NA	0.65775499999999998
UIMC1	Q96RL1	0.0949075	NA	0.13331100000000001
UMPS	P11172	-0.295397	+	1.8270900000000001
UNC119	Q13432	0.644814	NA	0.71528999999999998
UNC119B	A6NIH7	0.140471	NA	1.36896
UNC13B	O14795	0.319718	NA	0.941496
UNC13D	Q70J99	0.095036	NA	1.6965699999999999
UNC45A	Q9H3U1	0.02565	NA	0.210455
UNC5B	Q8IZJ1	-0.174103	NA	0.71572100000000005
UNC93B1	Q9H1C4	-0.951352	+	1.1082000000000001
UNG	P13051	-0.215495	NA	0.10360900000000001
UNK	Q9C0B0	0.0617743	NA	0.11859500000000001
UPF1	Q92900	-0.20435	+	3.7202199999999999
UPF2	Q9HAU5	0.225375	+	2.7889499999999998
UPF3B	Q9BZI7	-0.414763	NA	1.15368
UPP1	Q16831	0	NA	NaN
UPRT	Q96BW1	-0.325687	NA	0.66636399999999996
UQCC1	Q9NVA1	0.370304	+	1.42415
UQCC2	Q9BRT2	0.389528	NA	0.90183000000000002
UQCC3	Q6UW78	-0.255623	NA	0.56262999999999996
UQCR10	Q9UDW1	0.181678	NA	0.76997599999999999
UQCR11	O14957	0.17639	NA	0.27280799999999999
UQCRB	P14927	0.34685	NA	1.2229699999999999
UQCRC1	P31930	0.255917	NA	1.39998
UQCRC2	P22695	0.283836	+	3.7538200000000002
UQCRFS1	P47985	0.0634861	NA	0.226356
UQCRH	P07919	0.531424	NA	0.55788300000000002
UQCRQ	O14949	0.669015	+	2.9470299999999998
URB1	O60287	-0.753359	+	2.8309099999999998
URB2	Q14146	-0.890487	+	5.1503500000000004
URGCP	Q8TCY9	-0.494108	NA	0.98676299999999995
URI1	O94763	-0.0559521	NA	0.34706599999999999
URM1	Q9BTM9	-0.549556	+	1.4724999999999999
UROD	P06132	0.749273	+	4.7527699999999999
UROS	P10746	0.472271	+	2.8972899999999999
USE1	Q9NZ43	-0.256117	+	2.14011
USF1	P22415	0.0390487	NA	6.0230199999999998E-2
USF2	Q15853	-0.368245	NA	0.72845800000000005
USH1C	Q9Y6N9	0	NA	NaN
USO1	O60763	0.07055	NA	0.89119000000000004
USP1	O94782	-1.75421	+	3.34666
USP10	Q14694	-0.521836	+	3.7687300000000001
USP14	P54578	0.0252948	NA	0.22916400000000001
USP15	Q9Y4E8	-0.110509	NA	1.9312800000000001
USP16	Q9Y5T5	-0.53278	+	2.67143
USP19	O94966	-0.186571	NA	2.11049
USP20	Q9Y2K6	-0.416127	+	1.31717
USP22	Q9UPT9	-0.501687	NA	0.80196400000000001
USP24	Q9UPU5	-0.0385146	NA	0.31073499999999998
USP25	Q9UHP3	0.0600443	NA	0.158247
USP28	Q96RU2	0.166143	NA	0.41009499999999999
USP3	Q9Y6I4	-0.747773	+	3.8264800000000001
USP32	Q8NFA0	-0.346323	+	1.55063
USP34	Q70CQ2	0.131405	NA	0.88747799999999999
USP36	Q9P275	-0.967241	+	3.74424
USP38	Q8NB14	0.826647	+	2.2542599999999999
USP39	Q53GS9	-0.120132	NA	1.57321
USP4	Q13107	0.111119	NA	0.110762
USP42	Q9H9J4	-0.404225	+	1.80217
USP45	Q70EL2	0	NA	NaN
USP46	P62068	-1.01831	+	1.18205
USP47	Q96K76	-0.229121	NA	2.1225299999999998
USP48	Q86UV5	0.221576	+	2.9706899999999998
USP5	P45974	-0.0673842	NA	1.3477399999999999
USP6NL	Q92738	-1.45623	+	1.91814
USP7	Q93009	0.203088	+	3.4052500000000001
USP8	P40818	-0.0317259	NA	0.235823
USP9X	Q93008	0.248086	+	2.41709
UTP14A	Q9BVJ6	-0.874402	+	4.4716500000000003
UTP14C	Q5TAP6	0	NA	NaN
UTP15	Q8TED0	-0.655627	+	4.0102399999999996
UTP18	Q9Y5J1	-0.710714	+	5.3311700000000002
UTP20	O75691	-0.65205	+	3.2336100000000001
UTP23	Q9BRU9	-1.15098	+	2.5815000000000001
UTP3	Q9NQZ2	-0.739128	+	4.4132499999999997
UTP6	Q9NYH9	-0.657952	+	5.2490600000000001
UTRN	P46939	-0.248978	NA	0.19511500000000001
UVRAG	Q9P2Y5	0.364738	NA	1.1935
UXS1	Q8NBZ7	-0.418947	NA	0.85949299999999995
UXT	Q9UBK9	0.0722127	NA	0.80052999999999996
VAC14	Q08AM6	0.285717	NA	1.01583
VAMP2	P63027	-0.00413847	NA	4.7145900000000003E-3
VAMP3	Q15836	-0.172905	NA	0.539157
VAMP4	O75379	0.233905	NA	0.54966999999999999
VAMP7	P51809	-0.115336	NA	0.308807
VAMP8	Q9BV40	-0.290386	+	1.86066
VANGL1	Q8TAA9	-0.423152	NA	0.622672
VAPA	Q9P0L0	0.0828767	NA	0.36862600000000001
VAPB	O95292	0.244617	NA	1.73078
VARS2	Q5ST30	0.487659	+	2.9051300000000002
VASP	P50552	-0.163551	NA	0.79576400000000003
VAT1	Q99536	1.00421	+	7.0047100000000002
VAV1	P15498	-0.229796	NA	1.5088600000000001
VBP1	P61758	-0.350919	+	1.76936
VCL	P18206	0.0150604	NA	0.21073500000000001
VCP	P55072	0.100559	NA	1.1479299999999999
VCPIP1	Q96JH7	-0.162802	NA	0.74289799999999995
VCPKMT	Q9H867	0	NA	NaN
VDAC1	P21796	0.172539	NA	1.5683199999999999
VDAC2	P45880	0.222715	+	2.77041
VDAC3	Q9Y277	0.27636	+	3.9018199999999998
VEGFB	P49765	0.15051	NA	0.29636400000000002
VEZF1	Q14119	-0.0399747	NA	6.1828500000000002E-2
VHL	P40337	0.00712395	NA	1.4117899999999999E-2
VIM	P08670	-0.364077	+	2.7062599999999999
VIPAS39	Q9H9C1	0.478848	+	2.5630099999999998
VKORC1	Q9BQB6	-0.241037	NA	0.403387
VKORC1L1	Q8N0U8	0.102892	NA	0.220864
VMA21	Q3ZAQ7	0.216295	NA	0.73747600000000002
VMP1	Q96GC9	-0.53633	+	1.4171100000000001
VPS11	Q9H270	0.450625	+	3.1915399999999998
VPS13A	Q96RL7	-0.481792	NA	0.96657199999999999
VPS13C	Q709C8	-0.0281734	NA	0.110545
VPS13D	Q5THJ4	0.427222	NA	0.60455999999999999
VPS16	Q9H269	0.138777	NA	2.1542400000000002
VPS18	Q9P253	0.264977	+	2.4102199999999998
VPS25	Q9BRG1	0.115096	NA	0.77173499999999995
VPS26A	O75436	0.0324335	NA	0.18113199999999999
VPS26B	Q4G0F5	0.311967	+	2.3584999999999998
VPS28	Q9UK41	0.206784	NA	1.28152
VPS29	Q9UBQ0	0.178731	NA	1.1400999999999999
VPS33A	Q96AX1	0.341	+	4.1563800000000004
VPS33B	Q9H267	0.173792	NA	1.2937799999999999
VPS35	Q96QK1	0.0455379	NA	0.33807500000000001
VPS36	Q86VN1	-0.0400109	NA	0.32581700000000002
VPS37A	Q8NEZ2	-0.421895	NA	0.99203399999999997
VPS37B	Q9H9H4	-0.156377	NA	0.33854899999999999
VPS37C	A5D8V6	0.389908	NA	0.51786900000000002
VPS39	Q96JC1	0.222043	NA	1.1237999999999999
VPS41	P49754	0.536528	+	3.6257999999999999
VPS45	Q9NRW7	0.247528	+	2.6954699999999998
VPS4A	Q9UN37	-0.0809817	NA	0.65717899999999996
VPS4B	O75351	0.197617	NA	0.824299
VPS51	Q9UID3	-0.106692	NA	0.78421200000000002
VPS52	Q8N1B4	0.0346551	NA	0.14630799999999999
VPS53	Q5VIR6	0.00457621	NA	9.95563E-3
VPS54	Q9P1Q0	0.463462	NA	0.71762000000000004
VPS72	Q15906	-0.642642	+	1.09328
VPS8	Q8N3P4	0.448115	+	1.59687
VRK1	Q99986	-0.0837483	NA	0.682423
VRK2	Q86Y07	-0.0666656	NA	0.44647799999999999
VRK3	Q8IV63	0.397033	+	1.81148
VTA1	Q9NP79	-0.273599	NA	1.4414499999999999
VTI1B	Q9UEU0	0.142417	NA	0.55542000000000002
VTN	P04004	0.71862	+	1.3519699999999999
VWA5A	O00534	1.07433	+	4.4654800000000003
VWA8	A3KMH1	0.189662	NA	1.0608
VWDE	Q8N2E2	0.481421	NA	0.80873399999999995
WAC	Q9BTA9	-0.0788231	NA	0.26608199999999999
WARS2	Q9UGM6	0.115149	NA	0.70230499999999996
WAS	P42768	-0.967298	+	3.8461699999999999
WASF2	Q9Y6W5	0.166678	NA	1.0156700000000001
WASL	O00401	-0.850806	+	1.3258799999999999
WBP11	Q9Y2W2	-0.0188589	NA	7.6020400000000002E-2
WBP2	Q969T9	0.0776258	NA	0.53992300000000004
WBP4	O75554	-0.48473	+	1.2726900000000001
WDFY1	Q8IWB7	0.427886	+	2.7441599999999999
WDFY4	Q6ZS81	-0.412602	NA	0.243899
WDHD1	O75717	-0.328223	+	3.7246199999999998
WDR1	O75083	-0.0900297	NA	1.03101
WDR11	Q9BZH6	-0.0597539	NA	0.18292700000000001
WDR12	Q9GZL7	-0.588648	+	5.1848700000000001
WDR13	Q9H1Z4	0.59205	+	1.9158900000000001
WDR17	Q8IZU2	2.36066	NA	0.71966200000000002
WDR18	Q9BV38	-0.0111547	NA	0.14719599999999999
WDR24	Q96S15	0.142432	NA	0.30429200000000001
WDR26	Q9H7D7	0.338714	+	3.3431799999999998
WDR3	Q9UNX4	-0.716326	+	4.3962700000000003
WDR33	Q9C0J8	-0.113778	NA	0.62131899999999995
WDR36	Q8NI36	-0.49927	+	4.1900300000000001
WDR37	Q9Y2I8	0.530334	+	1.6446700000000001
WDR4	P57081	-0.621043	+	2.86917
WDR41	Q9HAD4	-0.772756	+	2.24742
WDR43	Q15061	-0.778505	+	5.0020899999999999
WDR44	Q5JSH3	0.0349174	NA	0.17672299999999999
WDR45	Q9Y484	0.190453	NA	0.64851899999999996
WDR45B	Q5MNZ6	0.185466	NA	0.105033
WDR46	O15213	-0.754538	+	4.6944499999999998
WDR47	O94967	-0.203068	NA	0.53695499999999996
WDR48	Q8TAF3	0.0603395	NA	0.22930900000000001
WDR5	P61964	-0.0560822	NA	0.46553600000000001
WDR55	Q9H6Y2	-0.0648456	NA	0.44470799999999999
WDR59	Q6PJI9	0.334219	NA	1.46336
WDR6	Q9NNW5	-0.809312	+	2.6501299999999999
WDR61	Q9GZS3	-0.287786	NA	1.38476
WDR62	O43379	-0.64153	+	2.9353199999999999
WDR7	Q9Y4E6	0.18818	NA	0.95374800000000004
WDR70	Q9NW82	0.024653	NA	0.127498
WDR73	Q6P4I2	-0.175381	NA	0.56295700000000004
WDR74	Q6RFH5	-1.14354	+	5.1256199999999996
WDR75	Q8IWA0	-0.681002	+	4.9681499999999996
WDR76	Q9H967	-0.869835	+	3.44536
WDR77	Q9BQA1	-0.659877	+	5.13401
WDR81	Q562E7	0.6523	+	1.8305100000000001
WDR82	Q6UXN9	0.172794	NA	2.8218200000000002
WDR83	Q9BRX9	-0.398179	+	1.51115
WDR89	Q96FK6	0.0214028	NA	8.48637E-2
WDR91	A4D1P6	0.486155	+	3.6525300000000001
WDSUB1	Q8N9V3	0.0194521	NA	2.0972500000000002E-2
WDTC1	Q8N5D0	0.36859	NA	0.56711500000000004
WEE1	P30291	-1.00357	+	2.4251299999999998
WIPF1	O43516	0	NA	NaN
WIPI1	Q5MNZ9	0.337519	+	1.7048000000000001
WIPI2	Q9Y4P8	0.0326118	NA	8.72111E-2
WIZ	O95785	-0.421836	+	2.2609599999999999
WNK1	Q9H4A3	0.425375	+	2.4208799999999999
WNK4	Q96J92	1.34965	+	2.6141899999999998
WRAP53	Q9BUR4	0.0262327	NA	9.6269300000000002E-2
WRAP73	Q9P2S5	0.374724	NA	1.0198700000000001
WRN	Q14191	0.17358	NA	0.80573300000000003
WRNIP1	Q96S55	0.201707	NA	3.05423
WT1	P19544	-1.50489	+	3.8691
WTAP	Q15007	-0.242272	NA	1.53823
